content,polarity
Excellent app,1
Could use more fonts and options and a habit tracker. But it's a great start.,1
"Great in its simplicity, minus side is disability to back up data.",1
Keeps pushing me to rate the app even though I already have (and gave you 5 stars) LOSES A STAR.,1
"Very good planning organizer, but there's still few bugs here and there. In the grocery list, why i can't open the completed lists? It's always close again after 1 second. Please fix.",1
"I tried out quite a few free scheduling apps that could be shared across members of a household/team, and this one was certainly best. One thing that I would like is if, when you make an event repeat, you could specify an end date for the repitition.",1
"I would like to have a widget on my homescreen, but I have to pay, however, it's really good for organize the tasks!!",1
"great so far, it would be nice to allow the 5 buttons on the widget have an option to skip a day, week or month forward or backward, if i would like to look ahead i have to open one or two apps when it could be a button you set on the widget. maybe even a button option that allows one widget to switch between multiple calendars, just thought id include that suggestion.",1
"I can access it using any device on which it is installed, I get reminders, it works for me !!",1
osm osm osm osm,1
The apps are functioning well and recommended trying for RPG theme if you love RPG 👍but there is a problem where sometimes when i added the task it does not appear at the task section and sometimes it becomes duplicate..,1
"Great app so far, still not sure about how everyting works...please can you create some warrior monk feature? (like shaolin rope, ecc.) Good job anyway!",1
Right now i started this but feel very happy to install this application is its do easy and fast working.,1
"Very Good Apps for All in one, routine, tasks, reminder, time schedule, Must have all Request owner to have Goal Tracking in it for Task created then Added Advantages",1
Love the app! 10/10. Most effective easily in this category.,1
"Widget not working correctly. when updating the date of task to future date, it still shows in today task",1
Good.,1
Easy to use and helpful to keep good habits on track.,1
Great useful app,1
I love pies. Why not make my daily schedule one! Easy to use and links to existing calendars.,1
"I love this app, its helped me quite a bit. I would love to provide 5 stars, but I'm having issues with no notifications even though I have them active and the widget is a bit fussy clearing randomly when I finish a task. I really hope these get fixed because then this will be the single most useful app I've ever used.",1
💜❤,1
"You can add one thing, when we'll touch on particular time period then the particular task should be displayed.",1
"Very very very good program, it provides to me all/most what i need to Manage My Aims & Planing for my dreams..📊📃 It also Enhance my productivity along the time bec. it has a full view about my own time [Days, Weeks, Months, Years] 📆 I'd like to purchase the program Premium Plan in the future if i started to use it almost.😊💳",1
"Tick Tick is just hitting it out of the park for me. I originally starting using it because I loved the built in pomo, along with habit tracking. A few months back I got interested in using a kanban board but they did not integrate well with a to do list. Now I see that tick tick has added the option of viewing lists in a kanban style. It is AMAZING. Now it's a truly powerful app that can be a one stop shop for every productivity tool I actually use. I love it!!!",1
can someone please tell me what to do to get alarm for everyday for daily routine and specific days automatically rather than creating the date everytime,1
Nice app,1
"I didn't realise how useful this would become, I've now got my teenager on it so zero excuses! It's pleasant to use, easy navigation and having it linked to Alexa is great. I'm using it for work, study and home life. If you can, get the premium version, it makes a helluva difference.",1
This app is very simple and easy 👍. My favorite quality that the app is offering it's users is the one time buy premium that's only 5 bucks!(finally not a monthly one so I can actually buy it) anyway love the app and I like my high importance tasks that I have to finish today... The importance level... Anyway see ya 🙃,1
Amazing app that helps me stay motivated and productive!,1
I tried many apps but this one is amazing. It is very easy to use and I will suggest that plz add copy paste option in it so that we can paste the same task easily.,1
Really helps me to keep things organized and is a great way to keep myself on track!,1
Good and user friendly,1
Easy to use,1
"It was great at first, it really helped me get my stuff done. But now, every 2 or so days, it stops sending me notifications so I go and refresh the background tasks, it works again for a couple days but then it happens again. Could you please tell me how to fix this? Other than that it's a great app 💖 Edit: I fixed the problem, the app is perfect now",1
I have been using this app for almost one year. this is must have app for avoid forgetting important things. One important feature I like is Widget. whenever I open my mobile it will always reminds me.,1
"I originally doubted how this would help me. But decided to try it & see exactly it was meant to do For me, he most useful thing is it fits my daily schedule into a 4×4 size widget. Using a small % of my screen. + the way it's organized, just a quick glance & I see what's happening for the whole day. Way more efficient than digging thru my calendar app. I use a month calendar widget, but don't want to make a 2nd large agenda widget. This solved the problem perfectly!",1
I like the app. I use the weekly planner widget thw most so it is easier to get organized. It syncs with Google calendar. The only reason I am not giving it a 5 stars is becauae after an update it stopped updating the week on my screen and I have to search for the right week everytime.,1
just installed Love that syncs with google. Wish the mobile app allowed Screen rotation. Wish I could Zoom on the week a month view. I understand mobile i in beta. Looking forward to the evolution.,1
It's Good.,1
Can you please update the app with custom categories ? It would make the app perfect. Edit:Fixed it.,1
"Best wunderlist replacement with one major flaw. As far as a to-do list app it is pretty decent and has what you would want. It is very tricky to figure out how to disable all of the random notifications this app sends you. That is my major complaint, but once you finally get it all disabled this app is decent. The layout is a little messy, but the smart grocery grouping is nice.",1
A very good app for people who can't focus and have background noise Pro tip - When set the timer plug in the earphones and onn the sound ❤ Loved it,1
Been using the app for a couple of weeks and have lost 4lbs already. Took a bit of setting up with the tasks and rewards but it is very customisable. Gamifying my life might be just the thing I need to get into better habits and lose some weight!,1
Functional. Handy. Lite. ❤️❤️❤️,1
"Almost Perfect, an option to export Archived Habits (preferably to excel) would be Great..",1
I like how easy is to create schedules for each day. Contains just the functions needed. Great app.,1
very smooth and elegant. works perfect as your daily planner,1
If you are struggling to become productive and cant get any work done then this is a good choice! Make sure you write down what all things you need to complete on a specific day set a timer for eg...1 hour or according to your convenience how much time it will take to complete that task and complete it and you wont be able to use your phone which will prevent you from procrastinating!,1
"So far so good. Wish I could see what was done on any given day. An option to show tasks with a completion indicator (strike through?) would be helpful. Also, would like to be able to mark a task completed for a previous day as I sometimes don't get to mark them on the same day.",1
Good one,1
"İ am a business owner in Azerbaijan, so my employees are not used to using alot of technology yet. I tried using other apps but they were to complicated for my team. But Any.do is really easy to use and less complicated. We use it as personal organiser but also as a company coworking platform. Really great app that i can recommend to small and medium size businesses, but u can also use it as a personal organiser. Also it is great that this app has many different language portals",1
So far this is the best app I have used to plan for my hw and studiesas it is very easy to set and plan the things you want .I highly recommend you to try this app.,1
Love Planner Pro to keep up with tasks and appointments. Optional alarms for meetings and events are very helpful to keep me on track.,1
Good,1
Have found app to be quite helpful. Aids in developing routine and good habit patterns. Beneficial for developing personal discipline.,1
I've really enjoyed the app and has been very helpful. although to me the app seems like it's not fully finished. I wish the stats you were building actually did something in game. the money also seems kind of pointless. I can buy items that I create but they just adjust your stats which I could easily accomplish through tasks,1
It comes as a widget on my phone so I can make it really big or put is small in the corner as a reminder. It's really useful!,1
"3. An option to arrange the tags alphabetically would be really helpful. An ""auto arrange"" would also work. Also, a password/pin lock with a Fingerprint locking facility. Thanks! 2. Love the new colors! Thanks for including them guys. 1. After a lot of contemplation, I decided to buy this app. On the whole, it's a great app. Tasks, calenders, tags, folders. Pretty much, all that one could ask for. I've used GTasks since ages. Just needed more options in an app and this fits the bill perfectly.",1
It just might be one of the best apps ever made. It has helped so much with my productivity and has such wonderful features. I love it!,1
Functional and serves all needs for to do lists. Will happily give 5* when integration for Alexa custom lists is implemented.,1
"Love the app, it's much fun, engaging, and helpful to stay focused on your goals and developing new habits. Much better than competing apps (Habitica comes to mind) even if they have better social integration. Of course one can always add new features and improve design elements, but if you are looking for a task manager look no further. This is the best on the market. Highly engaging and fun to interact with.",1
"It took me a while to understand how to use certain features, but once I did I found it to be EXACTLY what I needed! If Google would allow reminders to come through, it would be the PERFECT time management tool! My only thought would be if there was some sort of tutorial or guide to help know what some things were for (like when I'm changing the color scheme, I can't always tell what's what) For those not wanting their calendar clogged up, just make those things hidden after you've added them.",1
"Very helpful, there's ofcourse an alarm clock or a timer to do the job but this is kinda satisfying. Also the statistical analysis helps me understand the time I actually spent getting stuff done rather than just staring at it.",1
I LOVE THIS APP!,1
Good,1
I'm thoroughly enjoying this app so far. I've been a lot more productive and on point with my tasks as well as keeping up with my personal studies and hobbies. The game aspect has been great for me to hold accountability of my actions while finding joy in completing self-made goals and gaining experience and items.,1
"Changed my life. The group feature, when you have a family, is a must have. Seeing our avatars morph and change while we level up our life, priceless. This app is worth it, it's one of the best decisions I've made for me and my children. They're excited to do chores, and I no longer procrastinate. I just can't recommend this app enough.",1
Easy to use and surprisingly motivating. I definitely recommend this for anyone looking to form and stick to healthy habits.,1
Only issue I have encountered so far is that it doesn't seem to work for meetings that occur every two weeks. Works on the first reminder but then doesn't update to the next occurrence.,1
Nice app for study thanks,1
"Best app for accountability and Routine management, I just love it.. Also the widget is awesome.",1
Wonderful feature flexibility between several calendars. I am recommending my entire office use it. I have the paid version and the one time $4 is absolutely worth it.,1
"The app is allready great. The amount of customisation is surreal and with a bit of tweaking you can really make it work. The sentimental value you create this way really helped me grow. As the app is rpg themed, those elements could be further enhanced imo. I think a customisable character would be fun. More options to spend the currency other then personalised awards is what im getting at. This way you really build something with the effort you've put in. For the games.. Keep up the good work",1
Greattt app!!,1
bagus,1
"I like this app as it helps to track things that are important for me. I'm still exploring how effective the method is but I like what I found so far! It'd be nice to have a way to see the correlations or tendencies among habits if any. Good job, nice idea!",1
Really great app. It would be great to see how much money I saved by not smoking. Just an improvement an app developers should think about :) Great job!,1
"I have used Habitica for a year now, and I would suggest this app to anyone who wants to meet people with the same goal of building healthy habits. I have met amazing people, battled in hard quests which driven me to finish my dailies, and joined a variety of challenges! The app still has some glitches here and there, but I mostly use the website.",1
Nice,1
"The app is simple & clean. Tracks Habits efficiently. The only reason I am giving 4 star is because Reminder notifications aren't working properly. Habit Tracker, please fix it!",1
Very interesting application just to complicated for me,1
"Habitica is the best productivity app I've used thus far. It lasted me for months. The quests are the most motivating feature, and I was able to take down a couple bosses solo. However, motivation dried up weeks into my first fetch quest because despite being extremely productive, I had no chance of finding even one shard. Unless you're comfortable teaming up with a bunch of strangers to take on quests, there becomes a point when being solo makes the quest motivation feature impossible.",1
"Excellent app!! I use it every day. I've got a few small requests though, if possible! Another app I tried had the option to drag & drop timelines to reschedule times, e.g. make things a little shorter or longer. It's not an absolute necessity, but I find it a little clunky having to edit each event in turn, although I do love the ""add this gap to previous/next activity"" option. Also, not a necessity but would be a nice touch - I'd love to be able to reorder my routines. Couldn't figure out why they were all in a funny order, but it arranges them alphabetically, and since I make a routine for each day of the week, they were all very jumbled up. I've solved it for now by adding numbers to the start of each name, but again, just slightly clunky. As for the rest, I absolutely adore it. Love the persistent notification; each time I pick my phone up absentmindedly to check my notifications, I see what I'm meant to be doing, and it gets me back on track. Thank you!!",1
"Been using for a little over a week and I really enjoy this experience. Traditional to-do list functionality combined with a habit tracker and pomodoro timer really hits all the marks I need from a productivity app. My only complaints are the lack of certain functionality for the Mac app, but on Android you're knocking it out of the park.",1
"This is the best productivity app I've ever used! Easy to use and efficient! So happy to complete all the tasks in a systematic way and also by not forgetting them! I haven't upgraded to premium yet and still the app is at its best! I surely recommend everyone to try out this app and thank you ""Tick Tick"" for making so many things simpler! 😄✌🏻",1
Its really smart idea to see at a glance from your homescreen all your planned activities,1
"Love it so far! Excited for the ""coming soon"" items. I use a paper planner bc digital planners never seem to have the layout I want but so far this seems to be a great replacement!",1
"I have tried multiple kinds of planner apps and this is the best of them all. It is the only one I found that lets me make recurring to-dos, have everything in a calendar view and give each task a duration (paid features), track habits, have focus sessions, subtasks, reminders, get summaries about productivity, and sync with all my devices (MacBook, iPad, and android phone). The free version is good but I highly recommend the paid version. I am more motivated and productive because of this app.",1
Fantastic app which helps to keep me organised. I have used it for over three years now. Keep up the good work.,1
"Very effective, however for the past few weeks (maybe months), the countdown timer continues despite opening apps out of my whitelist.",1
I miss the old lay out of lines instead of squares on the daily calendar... Now it feels like Google calendar wish they gave the option of choosing the display layout.,1
Gut😊,1
GOOD HELP,1
Good. Use is simple and very intuitive.,1
"I like this app but I dont understand why I cant set up tasks that repeat unless they're habits. Or edit the categories. A habit is something you want to always do, I want to plan reoccurring tasks that are temporary.",1
Does its job,1
"Its awesome how you can categorise different to do list separately side by side. When you click done, it will show the date task is done. I like to use it to see how long a product can last.",1
Excellent for daily tasks and scheduling future ones,1
"I have been using this app for a week now. It is wonderful. However few suggestions, manager i should be able to see how many assigned task is given to the college",1
"Very recommended! I'm a student and use TickTick all the time. Even without the premium features (which are very cheap and make the experience much better), this app WILL help you manage your tasks and your time. It's very intuitive and easy to use and you can sync it with your computer, which makes you even more productive. I've been actively using TickTick for quite some time now with the premium membership... Can't say a single negative thing about it",1
"My favourite productivity and habit tracker app, even though I don't use too many features it can provide. It's attractive, and it feels like more fun, but I like to keep it simple. Together with my (paper) Productivity Planner I am unstoppable!",1
Great app no regrets for downloading it 👌 I highly recommend this reminder app.,1
Great for groceries and remembering long-term to-dos,1
Awsome app,1
I always preferred writing my task on a book. But a book and pen is not handy always an you tend to forget. This is perfect to Task it down before you forget,1
Fantastic app which helps to keep me organised. I have used it for over three years now. Keep up the good work.,1
"Beautiful and customizable app. Synchronization with calendars works flawlessly. Love the design. The widget is awesome, I keep it on my home screen. No ads whatsoever, in my experience. I may buy the premium just to support the devs, even though the free version has everything you need.",1
"Out of all the RPG themed productivity apps out there, this one has certainly met my needs. To whoever who comes up with the idea and design of this app, you certainly created a miracle for a guy like me! Thank you so much for creating this app, dear developers! P.S. I'll be giving this app a proper review one day, after a few weeks / months of using this! :) Till again, you've certainly created a great future for me, through this app man! 😭",1
"Everything is able to be modified. You can gamify whatever you want of your day a day life. It would be nice to sort tasks as you wish, just moving them in the order you want without needing to rename them or other tricks to put them in the order you like. However still being quite good for everything it offers",1
Very creative. and a good idea too!,1
"Wowza, this app is definitely an upgrade!! Great customization and cloud backup. But, I need to see the due date in widget. Edit, dear Steve, if I wanted full screen widgets, I'd just open the app🙄 needs option to show dates on medium size.",1
"I'm loving this app. I would have given 5 stars, but the only thing I didn't like is that it doesn't have any reminder. You have to buy it. Anyway, overall the app is impressive. You can go for it.",1
Great app,1
I use this as a list maker. Using free version. I really like how it let's me organize and that I can sync it with my computer and Alexa.,1
Very easy to use. Have all I need,1
"I have been using this app, this is just one gorgeous 'stay focused ' app, but at times when I want the app to open it shows stopped and I have to reinstall.",1
I have been using Artful Agenda on a desktop this year and love all it's features. Now the app makes it even more accessible. I love planning meals and mapping out my day!,1
it's a very good app I like how the to do list is categorized.,1
It was really helpful to keep track of what I have to do everyday. I think that it is easy to use and it could be even better one day,1
"This app is very good for keeping on task, and everything is totally customizable. One thing I would improve is the simplisity of it. Right now, it's a bit too much to handle, and if there was an easier way to do things, it would make this app even greater!",1
easy to use.,1
Great app! I use this all the time. Very customizable,1
Best habbit app,1
"Turning your life into a RPG is a great way to stay motivated. If they can provide something like a monthly habit tracker, it would be great",1
"Where do I start. I'm a paper planner addict, but I work in the Healthcare Field and can't bring all pens, stickers, and other paraphernalia. I cannot believe I can work on my schedule from my laptop and it immediately transfers to my phone. I'm floored. What a great thing, not to mention it's only going to get better as time goes! It gives me a bit of peace and calm to work on my planner during the day, thank you Kate!",1
"After testing the app for a while, I was ready to purchase it but read on your user guide that searching for tasks is not available on Android. Do you know when it would be available? Also, is there a one time fee purchase option? Is there a GMAIL integration feature? Like Google Tasks? I like the minimalist simplistic clean look of your app 👍. Nice work on the Widgets 👍. Thanks 🙂",1
"This seems to tick (ha!) most of the boxes, multiple to do lists, habit tracking, Pomodoro timer. The only place I wish it were better is in statistics and graphs of habit and to do completion",1
"Realmente ayuda mucho, me sirvió bastante pero.. Parece haber un problema con las notificaciones sonoras, solo me avisa visualmente. Por eso lo califico como 4 estrellas",1
I love this app. It has helped me with healthy habits 💛🧡,1
"Really great, like the pomo. If the completed tasks can be rearraged in a different order instead of being defaulted as follow an alphabetical order that'll be perfect",1
I was using this app for years and I'm used to it but those ads are so annoying. It's sad for me to look for other options. You should leave those ads out,1
It works well for building and tracking habits. No obtrusive ads or anything negative so far. Thank you developers!,1
Love love love this app... but you guys can add some more features to make it a bit more easier to use..,1
"Отличное приложение. По моему мнению, намного удобней, чем в других.",1
"I live this calendar app, but I wish it was a widget.",1
The essence and notion of this application is not just to define activities from day to day basis but to remind us that its really not about perfection... Its about progress... This application teaches us not just to address holistically in our commitment and time management but also push drastically at the same time our attitude towards commitments.. Senior Project Engineer here... It really helps alot... Thank you.,1
Sometimes widgets don't update themselves and stay the same day.,1
"First of all, I have to say that I almost downloaded and tried most of the habit tracking applications on Google Play and finally decided to use this one, I was looking for the below features: 1- Ability to have habits as yes or now, or a number of repetitions 2- No restriction on the number of per repetitions day 3- Show statistics related to repetitions per day as well as over all numbers 4- Be able to backdate a habit to a date in the past And I found all those features in this app I was hoping for a dark mode and cloud back in the free version but it's fair enough to have dark made exclusively for premium. Honestly, I think if you add cloud backup to premium, I will be purchasing that.",1
"Update - Merging two tasks vanished both of them. Tried again, same result. Great App. Recommend/ Request : In Location reminders, couldn't find a way to switch the map 🗺 to Satellite 🛰 view. If it's absent, kindly add it as it is very essential to mark most locations. If I missed it, kindly 👉 me.",1
"I'd be lost without this app. Love it, keeps me organized",1
It is a perfect app for organizing the routine. It is easy to understand the settings and has many customization options.,1
"Hi I really enjoy and appreciate this app. As a mobile app it works perfectly for me, however I'd really appreciate a computer version that can sync with it. I'm not sure if this exists already? I like that the app is on my phone so that i can constantly check my schedule anywhere - any time, however when I feel the need to adapt and change my schedule, it feels a little cluttered and time consuming. I frequently feel the urge to open it up on my computer as it is easier to work with this interface given the larger screen and increased capability. Please consider this in future upgrades, Regards,",1
It's a great app especially for entrepreneurs who have too many scheduled meetings in a day or for students who get a lot of homework or have to do a lot of studies in a day,1
"Very effective. I would give 5 stars ,but writting space too little. Larger writting space will help much better.",1
Probably the best task managing app out there.,1
Hope we can change the fonts' COLOR while we pick a picture theme.,1
"First of all it's an excellent app. I like the fact that it is highly customizable. However, I'd like to make a suggestion. Your app lacks the ""emotional"" aspect a bit. I suggest to add support of small custom avatar-like images to the tasks instead of monotone colored icons. This way a task will associate with something positive/inspirational. Pressing on a task could then show a larger version of the image in the task view screen. Do not understimate the power of visual associations.",1
Excellent app for time management,1
This is my favourite personal todo apps after going through so many to-do apps. I like the calendar view that link with Google calendar. All events can be added direct in the apps. I use this apps calendar view a lot. They improve a lot from time to time especially recently with the natural language which make me even more productive. Like the web app as well. The support they give when facing issue also very professional. It sure a 5 stars apps that suit my needs.,1
i am loving this and plan to buy it. do you intend to add a widget for phones and tablets?,1
"Does a good job, i like the widget",1
"At fırst it seems complicated, bu after some days you will find it handy and usefull",1
"This app is very good. Thanks for building the app. It makes my time table easier. Now i can study with enough time. and I also do other works by this. there would be 5stars for this app, but i'll give it 4 stars. Because, there is just one music track free. other one costs 500coins. you should unlock at least 2 music tracks. Overall, I recommend y'all who wants to improve in study and decrease laziness.😄",1
Best app to organise my daily tasks and making a exact routine that i want. It really helpul for students..,1
I love this app and use it on my Android phone. Now I have an iPad and cannot find this app for it. Is there an iOS version available?,1
"Very good app. The only note is that it takes a while to make it syncronizing properly. But after you get it, works like a charm.",1
Sehr hilfreich.,1
This app has changed my life. I have ADHD and this app allows me to have control over the the things I want to do in my life. Some small critiques would be to add sub lists within other lists i.e. a groceries list with seperate store lists with in. And the ability to move a task from one list to another would be helpful.,1
Love it!,1
Now I can relax,1
Very pleased with the interface and overall functional capabilities of the app.,1
Would be great to customize the alarm. I want to test pavlov effect with supplements.,1
Its really a good app. Worth using. Everything is fine but I found a problem : it notifies tasks with a notification sound not a music tone. So one not even know if it has notified if the person is a bit far away from the phone. That's it.,1
Great help every day,1
Great app! How can I change the alarm sound,1
Great app!,1
"This app is very good since I love nature and doing things involving nature, at school, =￣ω￣= I Raye this 5/5 since its a great app that helps me with tine management ︶w︶ *Thumbs up* This app also gives calming audios that makes me focus on my work better... I also found this app from NataliesOutlet! She is the best too! UwU Thx for this amazing and super wonderful app! ☜☆☞◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌",1
"This app is practical, beautiful, fun, and easy to use! Highly recommend!",1
"Good app! I just wish their was a way to add a morning routine with subtasks or sub habits. Also I wish you could order your habits/tasks however you want, drag and drop style.",1
"This is so far the best productivity app I've used. It has everything I need - to-do list, kanban, calendar, pomodoro, habit tracker. I used to use a few apps to have all these features, but now I just use this app. Would be nice though if I can tag and group habits, too. Also, is the habits feature accessible in the desktop version? I haven't figured it out.",1
"The app is what you make of it. A big imagination will take you far. I wish it had better mobile support though. Many functions require a computer. And it'd be nice to be able to preview all the cosmetic options that cost gems (the cash currency). Without a preview, its almost gambling, especially with hairstyles",1
Nice,1
It helped me,1
This app has helped me to organize my daily task.,1
This app is great but maybe let us tick task we completed from widget as it's annoying the app will opened up when I pressed the box to tick what I've completed everytime,1
Amazing app. I use it everyday and I feel that my life is more organized.,1
It's well put together. I think it works very well for that it's for and can help provide structure to your day. The next step for the app is to incorporate goals and goal metrics. Help me track if I'm getting 8 hours of sleep a night or studying 12 hours a week.,1
Pretty good calender app. Would like the ability to set multiple alarms for single events though.,1
Nice app. I'll give 5 stars for this app. It really helps me to be a productive person everyday!,1
...And more!,1
Great app,1
How do you decrease the timing of the alarm??My only question😃,1
So close to being the perfect app. 2 things needed before I switch to using it. #1. Add ability to edit and change habit status for previous days. sometimes i don't have time or forget to update my habits on the day of. #2. Ability to set first day of week for calendar (i prefer Monday),1
Been using it for years. Awesome,1
Great,1
Very easy to use and really clear. The only thing I miss in this app is seeing the completed tasks. Besides that it's been a great app that helped my productivity.,1
"This is a perfect app solution for as a hybrid between digital and paper calendars. I love the ""extras"" to make is like my paper calendar in visual effects. I also enjoy the ability to combine multiple digital calendars into one! This is perfect!",1
"Great way to keep track of everything I have to do. I can create different groups of tasks and then select items from each of them to add to today's list and the ones I don't complete are easily seen tomorrow when creating that daily list. I just wish I could prioritize with numbers (1, 2, 3 ...) and not just stars.",1
Hi Steve. Is it possible to add voice reminder notifications in your app using google TTS tool?,1
"I love this app! I have the pro version and the layout is very clean and organized. However, only 4 stars because it does not work on multiple devices.",1
The perfect planner..Only thing missing is that Remimder is not working..,1
This is one of the best I have ever had.,1
"Ayush, This app has helped me greatly in planning my to do list as a student. The energetic reminders are the beat part that force you to take up a work as soon as it rings. I highly recommed this app to people of all age who wish to manage their time or to those who have a great problem in following their schedule. Thankyou Time Tune Team",1
"Very nice app that helps you organize your tasks and time. Links with Google calendar for the best experience. Has a pro version with a monthly payment, but is still very useful without.",1
Very effective!,1
"No problems with it! Love the calendar integration, voice input, sync with desktop. 2020 update: This is my favorite app and it keeps getting better. The widgets are really useful, as are the custom filtered lists. I have ADHD, and usually forget a lot, but I put literally everything I want to remember in this app: tasks, appointments, movie recommendations. It's easy to sort and tag all everything I put in the app, and I love that it works with my laptop and web browser as well!",1
The AP has helped me keep abreast of all tasks and supported 100 % completion,1
Nice app. the icon got problem.,1
Great app. Pulls together lots of info that keeps me in-the-know and sane.,1
Extremely user-friendly app that keeps me organized.,1
"Perfect for people who want to get organized and desire an app more robust than a checklist. It has profound customization ability. The reward system is more complex than competitors. For someone with significant attention issues, this has really helped me to feel invested. Subtasks and autofails are great features. Would be 5 stars if developers: 1. Allowed subtasks to renew as collapsible tasks not just tied in 2. Made tutorial/videos. Full functionality will be a learning curve for many",1
"Been using this app for a while as an University student and I am more organized than ever, however there is an issue that bothers me. When reminding a task on Desktop To Do or Online version it does not update on the mobile version and does not remind unless I manually open the mobile version so it updates the reminder. Other than that, I have just what I need.",1
Best for schedule,1
"Cute and functional little organisation app. Used the free version for a couple of months, liked it, transitioned to Premium - it's a one-off payment for a lifetime subscription, thought it was worth it. Clean design, good system. Here's what I think would make the app even better: 1. Setting a duration for tasks, not just habits. 2. Being able to move untimed tasks up and down the list. 3. More task icons! These are just things I would like ideally - love the app regardless!",1
Easy to use & very helpful!,1
"My productivity has increased ×10 times just because of this app. Now not only can I stay focused and not get distracted by my phone but also keep a track of my time spent and my daily,weekly,monthly or yearly productivity. One suggestion though, please try new features like scheduling and other such features. I love this app!❤😍",1
Good balance of task options and simplicity has made this my go-to to-do app at the moment. You can see Microsoft's Outlook experience shining through with the options that are available on the tasks but you can also see that they've thought about the user experience rather than just making Outlook tasks look better. The list groups and My Day allow enough organisation without over-complicating it. Nice job Microsoft.,1
Love how functional and pretty this planner is! I paper plan but this is perfect for on-the-go.,1
"The app is good and in general highly customizable, but it has one flaw: it uses days (24 hours periods) as a basic unit of measure, but it doesn't let you change the default starting hour (midnight). This is inconvenient for people who have unusual working hours and it makes the app impractical to track daily tasks for users who are more productive at night. I would rate it as a 5 stars app, if I could choose when my day ends and be able to log my dailies properly.",1
"A great app to keep you up and moving, especially being in quarantine :) (this review was made at the time of covid 19)",1
Really love the app. It's exactly what I was looking for.The only thing it's missing is a desktop version or website . That would be really helpful,1
Handy app keeps me organised and on track with jobs,1
Good visual representation,1
I really love this app It's fantastic in many ways. I wish I could adjust the overdue settings as tasks are set as overdue too quickly for me :),1
Limits lists to 200 items. That was old. It's better now,1
Fantastic app to get it together. Still lacking a few features: eg creating lists,1
Very easy to make new routines and activities if you want to organize your time a little better,1
Excellent planner,1
"This is the app which I use for almost a year. There is one issue I have faced recently. Namely, some tasks and events do not synchronize on multiple devices where I installed the app. I'm using this app on my Android smartphone, as well as on iPad. I would be very pleased if you fix it.",1
"A good app, gives me the chance to save my completed tasks amongst my documents on windows for easy recall at a later date when I've got to repeat a task some time later. The negatives are: 1. on each task, any text entered on 'next step', doesn't show on the task in Microsoft Outlook. 2. There is no way of categorising your tasks, other than creating folders and switching between folders. 3. Woking with attachments on tasks using my Live mailbox is diffacult, attachments can't always be opened",1
"Wonderful application, thank you.",1
"Dear Developers, When syncing will be fixed? Thanks",1
Sort by due date works perfect with subtasks.,1
An excellent app for focusing on whatever you are doing..I would recommend this app for people who are easily distracted like me.,1
"Simply the BEST Business Calendar, I have use for ordinary and very Busy People",1
"I'm trying to use this a family organiser and so far so good. The only feature I'd really like is to share reminders - is that possible? E.g. if I set a task in a shared list, I'd like everyone to receive a reminder for that task (or at least the person who has been assigned). As it stands, you can only set up reminders for yourself.",1
"This app is fantastic! I work from home anyway, and with the disruption due to the Coronavirus, it was difficult to maintain my usual schedule. By the end of the day, I hadn't accomplished much and really didn't know where the time had gone. I downloaded Sectograph and it has made all the difference. I am getting my work done and even have free time to enjoy. I even recommended it on Twitter yesterday.",1
Great app to keep you focused on the tasks at hand. The minimum time that I could set to grow the tree is only 10 minutes. Wish the minimum was for 5 minutes. Great app and the pro version is only $5. That money is really worth the spend.,1
great!,1
Fantastic and flexible app!,1
"Displaying the ""Contacts"" calendar of every Google account cannot be deactivated in Calendar & Tasks list (it re-activates immediately).",1
"Trying to instill better habits in my life. This app has been such a big help, very methodogic and gives me daily reminders to log before I go to bed.",1
"Just installed this yesterday. Loved it. Love the concept. Love the design. Too bad the free version can't have access to the calendar 😝 but otherwise, it's a great app. Am gonna give it a go for another few more weeks before deciding to commit to premium.",1
"New user and I'm impressed! A lot of neat features I've been looking for in apps like this. it's obvious dev is active and listening and thats a great sign. If I have an immediate suggestion, it'd be for us to be able to add tab categories of traits besides the default characteristics/skills; for example to add things like ""personality"", ""lifestyle"" or however we want to organize our skillset categories, so those 2 sections aren't cluttered. A search option for icons too maybe? Keep it up!",1
"We tested four other project management platforms against Todoist for our digital marketing team and nothing can match the simplicity of Todoist. It may look on the surface like it is lacking features, bells, whistles, and polish, but it's simplicity is magical. I am in love with this app. After years of using this for free, I am more than happy to pay your company for the team services. Looking forward to a long relationship of productivity.",1
"I would definitely like the Premium version, I really want those labels and filters!👍🏻 Not to mention ready-made templates - awesome! 😍 And you can make your Todoist as simple or as complicated as you want, with loads of apps to integrate with it. I really think this is one of the very best organiser apps! 💗 Only quibble here is I think it wouldn't have been too much to expect for at least a few reminders to be available in the free version! But thanks for a really great app! 💗",1
Best app for remainders. It would better to have date for task list under upcoming category in the widget,1
There's no search option for mobile version even I already have the latest version,1
"I love being able to have categories and sub headings within the lists, so work, personal etc",1
"Life-changing, if you use the app right it can very much help you like no other app I've found so far! I have to say a big thank you to the developers, you have no idea how much you've helped me and my family in a time of crisis by just something as simple as this although I do wish there was an option in the app so that the notifications worked like alarms because I have to use a separate app to do that because notifications are so timid. Actually truly life-changing thank you",1
Good.,1
Simple and easy to use. Love it,1
