Requirement Index,Requirement,Token,Head,Dependency Label,POS,Head POS
64,"The system shall display the reviews and ratings of each product, when it is selected.",",",display,punct,PUNCT,VERB
64,"The system shall display the reviews and ratings of each product, when it is selected.",when,selected,advmod,SCONJ,VERB
64,"The system shall display the reviews and ratings of each product, when it is selected.",it,selected,nsubjpass,PRON,VERB
64,"The system shall display the reviews and ratings of each product, when it is selected.",is,selected,auxpass,AUX,VERB
64,"The system shall display the reviews and ratings of each product, when it is selected.",selected,display,advcl,VERB,VERB
64,"The system shall display the reviews and ratings of each product, when it is selected.",.,display,punct,PUNCT,VERB
65,The system shall enable the user to enter their reviews and ratings.,The,system,det,DET,NOUN
65,The system shall enable the user to enter their reviews and ratings.,system,enable,nsubj,NOUN,VERB
65,The system shall enable the user to enter their reviews and ratings.,shall,enable,aux,AUX,VERB
65,The system shall enable the user to enter their reviews and ratings.,enable,enable,ROOT,VERB,VERB
65,The system shall enable the user to enter their reviews and ratings.,the,user,det,DET,NOUN
65,The system shall enable the user to enter their reviews and ratings.,user,enable,dobj,NOUN,VERB
65,The system shall enable the user to enter their reviews and ratings.,to,enter,aux,PART,VERB
65,The system shall enable the user to enter their reviews and ratings.,enter,enable,xcomp,VERB,VERB
65,The system shall enable the user to enter their reviews and ratings.,their,reviews,poss,PRON,NOUN
65,The system shall enable the user to enter their reviews and ratings.,reviews,enter,dobj,NOUN,VERB
65,The system shall enable the user to enter their reviews and ratings.,and,reviews,cc,CCONJ,NOUN
65,The system shall enable the user to enter their reviews and ratings.,ratings,reviews,conj,NOUN,NOUN
65,The system shall enable the user to enter their reviews and ratings.,.,enable,punct,PUNCT,VERB
66,The system shall display all the available financing options.,The,system,det,DET,NOUN
66,The system shall display all the available financing options.,system,display,nsubj,NOUN,VERB
66,The system shall display all the available financing options.,shall,display,aux,AUX,VERB
66,The system shall display all the available financing options.,display,display,ROOT,VERB,VERB
66,The system shall display all the available financing options.,all,options,predet,DET,NOUN
66,The system shall display all the available financing options.,the,options,det,DET,NOUN
66,The system shall display all the available financing options.,available,options,amod,ADJ,NOUN
66,The system shall display all the available financing options.,financing,options,compound,NOUN,NOUN
66,The system shall display all the available financing options.,options,display,dobj,NOUN,VERB
66,The system shall display all the available financing options.,.,display,punct,PUNCT,VERB
67,The system shall allow user to select the financing option.,The,system,det,DET,NOUN
67,The system shall allow user to select the financing option.,system,allow,nsubj,NOUN,VERB
67,The system shall allow user to select the financing option.,shall,allow,aux,AUX,VERB
67,The system shall allow user to select the financing option.,allow,allow,ROOT,VERB,VERB
67,The system shall allow user to select the financing option.,user,select,nsubj,NOUN,VERB
67,The system shall allow user to select the financing option.,to,select,aux,PART,VERB
67,The system shall allow user to select the financing option.,select,allow,ccomp,VERB,VERB
67,The system shall allow user to select the financing option.,the,option,det,DET,NOUN
67,The system shall allow user to select the financing option.,financing,option,compound,NOUN,NOUN
67,The system shall allow user to select the financing option.,option,select,dobj,NOUN,VERB
67,The system shall allow user to select the financing option.,.,allow,punct,PUNCT,VERB
68,The system shall notify the user about the financing request.,The,system,det,DET,NOUN
68,The system shall notify the user about the financing request.,system,notify,nsubj,NOUN,VERB
68,The system shall notify the user about the financing request.,shall,notify,aux,AUX,VERB
68,The system shall notify the user about the financing request.,notify,notify,ROOT,VERB,VERB
68,The system shall notify the user about the financing request.,the,user,det,DET,NOUN
68,The system shall notify the user about the financing request.,user,notify,dobj,NOUN,VERB
68,The system shall notify the user about the financing request.,about,user,prep,ADP,NOUN
68,The system shall notify the user about the financing request.,the,request,det,DET,NOUN
68,The system shall notify the user about the financing request.,financing,request,compound,NOUN,NOUN
68,The system shall notify the user about the financing request.,request,about,pobj,NOUN,ADP
68,The system shall notify the user about the financing request.,.,notify,punct,PUNCT,VERB
69,The system shall allow user to view detailed sitemap.,The,system,det,DET,NOUN
69,The system shall allow user to view detailed sitemap.,system,allow,nsubj,NOUN,VERB
69,The system shall allow user to view detailed sitemap.,shall,allow,aux,AUX,VERB
69,The system shall allow user to view detailed sitemap.,allow,allow,ROOT,VERB,VERB
69,The system shall allow user to view detailed sitemap.,user,view,nsubj,NOUN,VERB
69,The system shall allow user to view detailed sitemap.,to,view,aux,PART,VERB
69,The system shall allow user to view detailed sitemap.,view,allow,ccomp,VERB,VERB
69,The system shall allow user to view detailed sitemap.,detailed,sitemap,amod,ADJ,NOUN
69,The system shall allow user to view detailed sitemap.,sitemap,view,dobj,NOUN,VERB
69,The system shall allow user to view detailed sitemap.,.,allow,punct,PUNCT,VERB
70,The system shall display all the available promotions to the user.,The,system,det,DET,NOUN
70,The system shall display all the available promotions to the user.,system,display,nsubj,NOUN,VERB
70,The system shall display all the available promotions to the user.,shall,display,aux,AUX,VERB
70,The system shall display all the available promotions to the user.,display,display,ROOT,VERB,VERB
70,The system shall display all the available promotions to the user.,all,promotions,predet,DET,NOUN
70,The system shall display all the available promotions to the user.,the,promotions,det,DET,NOUN
70,The system shall display all the available promotions to the user.,available,promotions,amod,ADJ,NOUN
70,The system shall display all the available promotions to the user.,promotions,display,dobj,NOUN,VERB
70,The system shall display all the available promotions to the user.,to,display,prep,ADP,VERB
70,The system shall display all the available promotions to the user.,the,user,det,DET,NOUN
70,The system shall display all the available promotions to the user.,user,to,pobj,NOUN,ADP
70,The system shall display all the available promotions to the user.,.,display,punct,PUNCT,VERB
71,The system shall allow user to select available promotion.,The,system,det,DET,NOUN
71,The system shall allow user to select available promotion.,system,allow,nsubj,NOUN,VERB
71,The system shall allow user to select available promotion.,shall,allow,aux,AUX,VERB
71,The system shall allow user to select available promotion.,allow,allow,ROOT,VERB,VERB
71,The system shall allow user to select available promotion.,user,select,nsubj,NOUN,VERB
71,The system shall allow user to select available promotion.,to,select,aux,PART,VERB
71,The system shall allow user to select available promotion.,select,allow,ccomp,VERB,VERB
71,The system shall allow user to select available promotion.,available,promotion,amod,ADJ,NOUN
71,The system shall allow user to select available promotion.,promotion,select,dobj,NOUN,VERB
71,The system shall allow user to select available promotion.,.,allow,punct,PUNCT,VERB
72,The system shall allow user to confirm the purchase.,The,system,det,DET,NOUN
72,The system shall allow user to confirm the purchase.,system,allow,nsubj,NOUN,VERB
72,The system shall allow user to confirm the purchase.,shall,allow,aux,AUX,VERB
72,The system shall allow user to confirm the purchase.,allow,allow,ROOT,VERB,VERB
72,The system shall allow user to confirm the purchase.,user,confirm,nsubj,NOUN,VERB
72,The system shall allow user to confirm the purchase.,to,confirm,aux,PART,VERB
72,The system shall allow user to confirm the purchase.,confirm,allow,ccomp,VERB,VERB
72,The system shall allow user to confirm the purchase.,the,purchase,det,DET,NOUN
72,The system shall allow user to confirm the purchase.,purchase,confirm,dobj,NOUN,VERB
72,The system shall allow user to confirm the purchase.,.,allow,punct,PUNCT,VERB
73,The system shall enable user to enter the payment information.,The,system,det,DET,NOUN
73,The system shall enable user to enter the payment information.,system,enable,nsubj,NOUN,VERB
73,The system shall enable user to enter the payment information.,shall,enable,aux,AUX,VERB
73,The system shall enable user to enter the payment information.,enable,enable,ROOT,VERB,VERB
73,The system shall enable user to enter the payment information.,user,enable,dobj,NOUN,VERB
73,The system shall enable user to enter the payment information.,to,enter,aux,PART,VERB
73,The system shall enable user to enter the payment information.,enter,enable,xcomp,VERB,VERB
73,The system shall enable user to enter the payment information.,the,information,det,DET,NOUN
73,The system shall enable user to enter the payment information.,payment,information,compound,NOUN,NOUN
73,The system shall enable user to enter the payment information.,information,enter,dobj,NOUN,VERB
73,The system shall enable user to enter the payment information.,.,enable,punct,PUNCT,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,The,system,det,DET,NOUN
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,system,display,nsubj,NOUN,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,shall,display,aux,AUX,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,display,display,ROOT,VERB,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,search,results,compound,NOUN,NOUN
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,results,display,dobj,NOUN,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,without,display,prep,ADP,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,duplicate,emails,amod,ADJ,NOUN
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,emails,without,pobj,NOUN,ADP
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,and,display,cc,CCONJ,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,highlight,display,conj,VERB,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,matching,keywords,compound,NOUN,NOUN
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,keywords,highlight,dobj,NOUN,VERB
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,in,keywords,prep,ADP,NOUN
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,subject,in,pobj,NOUN,ADP
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,and,subject,cc,CCONJ,NOUN
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,body,subject,conj,NOUN,NOUN
74,The system shall display search results without duplicate emails and highlight matching keywords in subject and body.,.,display,punct,PUNCT,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,The,system,det,DET,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,system,support,nsubj,NOUN,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,shall,support,aux,AUX,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,support,support,ROOT,VERB,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,single,sign,amod,ADJ,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,sign,support,dobj,NOUN,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,-,sign,punct,PUNCT,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,on,sign,prep,ADP,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,(,on,punct,PUNCT,ADP
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,SSO,sign,appos,PROPN,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,),sign,punct,PUNCT,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,via,support,prep,ADP,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,Microsoft,via,pobj,PROPN,ADP
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,account,support,conj,VERB,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,across,account,prep,ADP,VERB
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,external,services,amod,ADJ,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,services,across,pobj,NOUN,ADP
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,such,as,amod,ADJ,ADP
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,as,services,prep,ADP,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,e,platforms,compound,NOUN,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,-,platforms,amod,ADJ,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,commerce,platforms,amod,ADJ,NOUN
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,platforms,as,pobj,NOUN,ADP
75,The system shall support single sign-on (SSO) via Microsoft account across external services such as e-commerce platforms.,.,support,punct,PUNCT,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",The,system,det,DET,NOUN
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",system,load,nsubj,NOUN,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",shall,load,aux,AUX,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",load,load,ROOT,VERB,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",inbox,views,nmod,NOUN,NOUN
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",and,inbox,cc,CCONJ,NOUN
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",calendar,inbox,conj,NOUN,NOUN
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",views,load,dobj,NOUN,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",within,load,prep,ADP,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",3,seconds,nummod,NUM,NOUN
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",seconds,within,pobj,NOUN,ADP
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",",",load,punct,PUNCT,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",even,for,advmod,ADV,ADP
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",for,load,prep,ADP,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",mailboxes,for,pobj,NOUN,ADP
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",containing,mailboxes,acl,VERB,NOUN
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",up,"10,000",quantmod,ADP,NUM
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",to,"10,000",quantmod,PART,NUM
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.","10,000",emails,nummod,NUM,NOUN
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",emails,containing,dobj,NOUN,VERB
76,"The system shall load inbox and calendar views within 3 seconds, even for mailboxes containing up to 10,000 emails.",.,load,punct,PUNCT,VERB
77,The system must send a confirmation email after an order is placed.,The,system,det,DET,NOUN
77,The system must send a confirmation email after an order is placed.,system,send,nsubj,NOUN,VERB
77,The system must send a confirmation email after an order is placed.,must,send,aux,AUX,VERB
77,The system must send a confirmation email after an order is placed.,send,send,ROOT,VERB,VERB
77,The system must send a confirmation email after an order is placed.,a,email,det,DET,NOUN
77,The system must send a confirmation email after an order is placed.,confirmation,email,compound,NOUN,NOUN
77,The system must send a confirmation email after an order is placed.,email,send,dobj,NOUN,VERB
77,The system must send a confirmation email after an order is placed.,after,placed,mark,SCONJ,VERB
77,The system must send a confirmation email after an order is placed.,an,order,det,DET,NOUN
77,The system must send a confirmation email after an order is placed.,order,placed,nsubjpass,NOUN,VERB
77,The system must send a confirmation email after an order is placed.,is,placed,auxpass,AUX,VERB
77,The system must send a confirmation email after an order is placed.,placed,send,advcl,VERB,VERB
77,The system must send a confirmation email after an order is placed.,.,send,punct,PUNCT,VERB
78,The system must allow users to register an account by entering their email and password.,The,system,det,DET,NOUN
78,The system must allow users to register an account by entering their email and password.,system,allow,nsubj,NOUN,VERB
78,The system must allow users to register an account by entering their email and password.,must,allow,aux,AUX,VERB
78,The system must allow users to register an account by entering their email and password.,allow,allow,ROOT,VERB,VERB
78,The system must allow users to register an account by entering their email and password.,users,register,nsubj,NOUN,VERB
78,The system must allow users to register an account by entering their email and password.,to,register,aux,PART,VERB
78,The system must allow users to register an account by entering their email and password.,register,allow,ccomp,VERB,VERB
78,The system must allow users to register an account by entering their email and password.,an,account,det,DET,NOUN
78,The system must allow users to register an account by entering their email and password.,account,register,dobj,NOUN,VERB
78,The system must allow users to register an account by entering their email and password.,by,register,prep,ADP,VERB
78,The system must allow users to register an account by entering their email and password.,entering,by,pcomp,VERB,ADP
78,The system must allow users to register an account by entering their email and password.,their,email,poss,PRON,NOUN
78,The system must allow users to register an account by entering their email and password.,email,entering,dobj,NOUN,VERB
78,The system must allow users to register an account by entering their email and password.,and,email,cc,CCONJ,NOUN
78,The system must allow users to register an account by entering their email and password.,password,email,conj,NOUN,NOUN
78,The system must allow users to register an account by entering their email and password.,.,allow,punct,PUNCT,VERB
79,The system must respond within 2 seconds to user interactions.,The,system,det,DET,NOUN
79,The system must respond within 2 seconds to user interactions.,system,respond,nsubj,NOUN,VERB
79,The system must respond within 2 seconds to user interactions.,must,respond,aux,AUX,VERB
79,The system must respond within 2 seconds to user interactions.,respond,respond,ROOT,VERB,VERB
79,The system must respond within 2 seconds to user interactions.,within,respond,prep,ADP,VERB
79,The system must respond within 2 seconds to user interactions.,2,seconds,nummod,NUM,NOUN
79,The system must respond within 2 seconds to user interactions.,seconds,within,pobj,NOUN,ADP
79,The system must respond within 2 seconds to user interactions.,to,respond,prep,ADP,VERB
79,The system must respond within 2 seconds to user interactions.,user,interactions,compound,NOUN,NOUN
79,The system must respond within 2 seconds to user interactions.,interactions,to,pobj,NOUN,ADP
79,The system must respond within 2 seconds to user interactions.,.,respond,punct,PUNCT,VERB
80,The system must be available during standard business hours.,The,system,det,DET,NOUN
80,The system must be available during standard business hours.,system,be,nsubj,NOUN,AUX
80,The system must be available during standard business hours.,must,be,aux,AUX,AUX
80,The system must be available during standard business hours.,be,be,ROOT,AUX,AUX
80,The system must be available during standard business hours.,available,be,acomp,ADJ,AUX
80,The system must be available during standard business hours.,during,be,prep,ADP,AUX
80,The system must be available during standard business hours.,standard,hours,amod,ADJ,NOUN
80,The system must be available during standard business hours.,business,hours,compound,NOUN,NOUN
80,The system must be available during standard business hours.,hours,during,pobj,NOUN,ADP
80,The system must be available during standard business hours.,.,be,punct,PUNCT,AUX
81,The system must provide access to complete patient medical records.,The,system,det,DET,NOUN
81,The system must provide access to complete patient medical records.,system,provide,nsubj,NOUN,VERB
81,The system must provide access to complete patient medical records.,must,provide,aux,AUX,VERB
81,The system must provide access to complete patient medical records.,provide,provide,ROOT,VERB,VERB
81,The system must provide access to complete patient medical records.,access,provide,dobj,NOUN,VERB
81,The system must provide access to complete patient medical records.,to,access,prep,ADP,NOUN
81,The system must provide access to complete patient medical records.,complete,records,amod,VERB,NOUN
81,The system must provide access to complete patient medical records.,patient,records,amod,ADJ,NOUN
81,The system must provide access to complete patient medical records.,medical,records,amod,ADJ,NOUN
81,The system must provide access to complete patient medical records.,records,to,pobj,NOUN,ADP
81,The system must provide access to complete patient medical records.,.,provide,punct,PUNCT,VERB
